LIQUIDITY_PROVIDER,TOKEN,POOLNAME,FEES_COLLECTED_USD
0xd5ed3283b8d0cb5f6bebac3b2d90b9f1e015451e,BAL,BAL-WETH 3000 60,1.134691446254798
0x9e653cdedb19674cbe557ac4af6a350001da2688,WETH,UNI-WETH 3000 60,1.131912195839487
0x9e653cdedb19674cbe557ac4af6a350001da2688,UNI,UNI-WETH 3000 60,1.131912195839487
0x48347b7b016912a755c9682aa74eb4aa9b28123a,WETH,LINK-WETH 3000 60,1.1281623454575136
0x48347b7b016912a755c9682aa74eb4aa9b28123a,LINK,LINK-WETH 3000 60,1.1281623454575136
0x8d00b28a05e8b83ed2e83dcf8c76377e738adb64,USDC,DAI-USDC 500 10,1.1280504266416822
0x8d00b28a05e8b83ed2e83dcf8c76377e738adb64,DAI,DAI-USDC 500 10,1.1280504266416822
0x379ba0676c80e90e69ed88fb917754cd40c8bd61,DAI,DAI-WETH 3000 60,1.1279585429219605
0x379ba0676c80e90e69ed88fb917754cd40c8bd61,WETH,DAI-WETH 3000 60,1.1279585429219605
0xae71b656b6cca3eed5200ba3d7023a89561236fe,WETH,USDC-WETH 500 10,1.123275461352982
0xae71b656b6cca3eed5200ba3d7023a89561236fe,USDC,USDC-WETH 500 10,1.123275461352982
0xe857077b8d53d7ebeba5ca2df57166ae40368c65,FEI,FEI-TRIBE 3000 60,1.1223831235779642
0xe857077b8d53d7ebeba5ca2df57166ae40368c65,TRIBE,FEI-TRIBE 3000 60,1.1223831235779642
0xc80f0c9141c1a5dbb7c1a0d83b842255bdd933b0,USDC,DAI-USDC 500 10,1.1177294056539628
0xc80f0c9141c1a5dbb7c1a0d83b842255bdd933b0,DAI,DAI-USDC 500 10,1.1177294056539628
0x6b45b74295ed34948df617da9ab360cb6cad4045,DAI,DAI-USDT 500 10,1.109411141571721
0x6b45b74295ed34948df617da9ab360cb6cad4045,USDT,DAI-USDT 500 10,1.109411141571721
0x0bfe5cae5c5e98b36cc14ad01b24d9f9908b2fa0,UNI,UNI-SHIB 10000 200,1.108074934008603
0x0bfe5cae5c5e98b36cc14ad01b24d9f9908b2fa0,SHIB,UNI-SHIB 10000 200,1.108074934008603
0x9633d229b711dcbf06cdd8739238765e0f3135b0,WETH,LINK-WETH 3000 60,1.1070893459376268
0x9633d229b711dcbf06cdd8739238765e0f3135b0,LINK,LINK-WETH 3000 60,1.1070893459376268
0xf58764c35ed1528ec78df18bebb24fa20f6a626f,TIPTOP,WETH-TIPTOP 500 10,1.0983539643251439
0xf58764c35ed1528ec78df18bebb24fa20f6a626f,WETH,WETH-TIPTOP 500 10,1.0983539643251439
0x9aea42f8cedefaf8b4ee704f8bfe27247fd380a5,DAI,DAI-USDC 500 10,1.0981258196611154
0x9aea42f8cedefaf8b4ee704f8bfe27247fd380a5,USDC,DAI-USDC 500 10,1.0981258196611154
0x505e3ae183c85ed22bf79bf3e57bdd4d61c2e8c0,WETH,USDC-WETH 3000 60,1.096600469478189
0x505e3ae183c85ed22bf79bf3e57bdd4d61c2e8c0,USDC,USDC-WETH 3000 60,1.096600469478189
0x9c4af6d551c14c2a917fc8464bd3d1b661debd5a,UNI,UNI-WETH 3000 60,1.094257105049924
0x9c4af6d551c14c2a917fc8464bd3d1b661debd5a,WETH,UNI-WETH 3000 60,1.094257105049924
0xa14e6b318fce37c9d0ec73d48d6c512b498afd1f,DAI,UNI-DAI 500 10,1.08979935035143
0xa14e6b318fce37c9d0ec73d48d6c512b498afd1f,UNI,UNI-DAI 500 10,1.08979935035143
0x5cf82e6574cf1c3fd67aed973c9b2d82dde9311d,USDC,DAI-USDC 500 10,1.0873462399533087
0x5cf82e6574cf1c3fd67aed973c9b2d82dde9311d,DAI,DAI-USDC 500 10,1.0873462399533087
0xba84a3db58af271783b17472b7e4f38828f2256c,WETH,USDC-WETH 3000 60,1.085208430881598
0xba84a3db58af271783b17472b7e4f38828f2256c,USDC,USDC-WETH 3000 60,1.085208430881598
0x5854646cdcac8bf0465088636b94d09fa455e16f,DAI,DAI-WETH 3000 60,1.078782390041917
0x5854646cdcac8bf0465088636b94d09fa455e16f,WETH,DAI-WETH 3000 60,1.078782390041917
0x1bb830c02b4e7fba7a5f32f5e1244c800a329de8,WETH,PICKLE-WETH 3000 60,1.0775313940449798
0x1bb830c02b4e7fba7a5f32f5e1244c800a329de8,PICKLE,PICKLE-WETH 3000 60,1.0775313940449798
0x647ccea213e6b1ac6efd8b6b9a0d057ede7cff02,UNI,UNI-WETH 3000 60,1.0772000522802208
0x647ccea213e6b1ac6efd8b6b9a0d057ede7cff02,WETH,UNI-WETH 3000 60,1.0772000522802208
0xf3027b159cc34437e7778ab63737c7aff0f1d742,TORN,TORN-WETH 3000 60,1.0731388810388676
0xf3027b159cc34437e7778ab63737c7aff0f1d742,WETH,TORN-WETH 3000 60,1.0731388810388676
0xd48b2cdc835cb3235af52195427cb5fef822f6a6,WETH,⚗️-WETH 3000 60,1.0716671683827594
0xd48b2cdc835cb3235af52195427cb5fef822f6a6,⚗️,⚗️-WETH 3000 60,1.0716671683827594
0x70140180cee9326df8441720dee7cb945bde7e22,TRIBE,FEI-TRIBE 500 10,1.0663367285341283
0x70140180cee9326df8441720dee7cb945bde7e22,FEI,FEI-TRIBE 500 10,1.0663367285341283
0xee0723e23c9f88ad13dc42f3377c53991a0ff0bd,USDC,FEI-USDC 3000 60,1.0648201507736355
0xee0723e23c9f88ad13dc42f3377c53991a0ff0bd,FEI,FEI-USDC 3000 60,1.0648201507736355
0xa8a9701b3f9832b17267de50548e93838b55d138,USDT,USDC-USDT 500 10,1.0641474508118514
0xa8a9701b3f9832b17267de50548e93838b55d138,USDC,USDC-USDT 500 10,1.0641474508118514
0x5e4f9e2fe3d6dde81ed24bee7201a18c9bb3b7cd,USDC,DAI-USDC 500 10,1.0600980240348385
0x5e4f9e2fe3d6dde81ed24bee7201a18c9bb3b7cd,DAI,DAI-USDC 500 10,1.0600980240348385
0x67941779e59cefdbc61af9cb047d44c173301795,sETH,sETH-WETH 500 10,1.0590703884964257
0x67941779e59cefdbc61af9cb047d44c173301795,WETH,sETH-WETH 500 10,1.0590703884964257
0xa32c279a1236f6a44f3c12ad2e1d0983f6ec0d1a,WETH,UNI-WETH 3000 60,1.0578185009300345
0xa32c279a1236f6a44f3c12ad2e1d0983f6ec0d1a,UNI,UNI-WETH 3000 60,1.0578185009300345
0xd0b5bc861cefd84c9a98ee16947716a6ba804421,UNI,UNI-WETH 3000 60,1.0551331293966844
0xd0b5bc861cefd84c9a98ee16947716a6ba804421,WETH,UNI-WETH 3000 60,1.0551331293966844
0xd4b4568615cb365bca926910ebc30ea2161067cf,WETH,USDC-WETH 3000 60,1.0547873194211608
0xd4b4568615cb365bca926910ebc30ea2161067cf,USDC,USDC-WETH 3000 60,1.0547873194211608
0x0c8ef560dda722c109b00cd0171211fd473a5617,UNI,UNI-WETH 500 10,1.0547402939892305
0x0c8ef560dda722c109b00cd0171211fd473a5617,WETH,UNI-WETH 500 10,1.0547402939892305
0x9eb95d79290df33dec8a8bd0763e6a0d3174650f,TRU,WETH-TRU 10000 200,1.0506929445659758
0x9eb95d79290df33dec8a8bd0763e6a0d3174650f,WETH,WETH-TRU 10000 200,1.0506929445659758
0xd71f271ffa7a6580e5710feb7279d795a8272a66,DAI,DAI-USDC 500 10,1.0491709045633657
0xd71f271ffa7a6580e5710feb7279d795a8272a66,USDC,DAI-USDC 500 10,1.0491709045633657
0xa4996dd1bb7d1e88ec94a16c201eebe24311303a,WETH,UNI-WETH 3000 60,1.0483527726062831
0xa4996dd1bb7d1e88ec94a16c201eebe24311303a,UNI,UNI-WETH 3000 60,1.0483527726062831
0xb33245bd4b5be7c99059539bbc5aec8b723ac4b7,WETH,UNI-WETH 3000 60,1.0424414680233731
0xb33245bd4b5be7c99059539bbc5aec8b723ac4b7,UNI,UNI-WETH 3000 60,1.0424414680233731
0x26cfe327c1984c4d8f4d1b3698b7b0b340df4062,USDT,WETH-USDT 3000 60,1.0420961858952154
0x26cfe327c1984c4d8f4d1b3698b7b0b340df4062,WETH,WETH-USDT 3000 60,1.0420961858952154
0xa3592de4c114a3cf3125a889b9ce5051c776eb27,USDT,USDC-USDT 500 10,1.0410240865918303
0xa3592de4c114a3cf3125a889b9ce5051c776eb27,USDC,USDC-USDT 500 10,1.0410240865918303
0x1f7cf870b1bc69884cef24df4bdececdbd092553,UNI,UNI-WETH 3000 60,1.0398006734746934
0x1f7cf870b1bc69884cef24df4bdececdbd092553,WETH,UNI-WETH 3000 60,1.0398006734746934
0xf4595dcabe3acccbd0fdbc5c86cd4a52f31efc3b,USDT,USDC-USDT 500 10,1.0397475122929989
0xf4595dcabe3acccbd0fdbc5c86cd4a52f31efc3b,USDC,USDC-USDT 500 10,1.0397475122929989
0x1f9c76e39d50d0595c82d008b5a9068f566d59fb,WETH,UNI-WETH 3000 60,1.037852159681805
0x1f9c76e39d50d0595c82d008b5a9068f566d59fb,UNI,UNI-WETH 3000 60,1.037852159681805
0x6ee02cc6acfc6af5912499ee265b92b195b49e44,DAI,DAI-USDC 500 10,1.0372829398366814
0x6ee02cc6acfc6af5912499ee265b92b195b49e44,USDC,DAI-USDC 500 10,1.0372829398366814
0x4f36343c32e894473e5385daab144461522c5fb6,USDC,DAI-USDC 500 10,1.0336923328400032
0x4f36343c32e894473e5385daab144461522c5fb6,DAI,DAI-USDC 500 10,1.0336923328400032
0x12a0e25e62c1dbd32e505446062b26aecb65f028,WETH,NCT-WETH 10000 200,1.03111142839147
0x12a0e25e62c1dbd32e505446062b26aecb65f028,NCT,NCT-WETH 10000 200,1.03111142839147
0xdfa0239cf83b0339078977eebf8e7ce7411f89eb,WETH,USDC-WETH 3000 60,1.0252762804859326
0xdfa0239cf83b0339078977eebf8e7ce7411f89eb,USDC,USDC-WETH 3000 60,1.0252762804859326
0x328bf73414eaf967daf8726491375f803eb1dcb9,WETH,UNI-WETH 3000 60,1.0219659050444228
0x328bf73414eaf967daf8726491375f803eb1dcb9,UNI,UNI-WETH 3000 60,1.0219659050444228
0x9e969148701cb11daaa7fb246f0c4d7cffc38a4f,WETH,LEASH-WETH 10000 200,1.0217154384052498
0x9e969148701cb11daaa7fb246f0c4d7cffc38a4f,LEASH,LEASH-WETH 10000 200,1.0217154384052498
0x2b18233fb4306a705471a7271c018ce0ff7dd754,TRIBE,FEI-TRIBE 3000 60,1.0205766496225233
0x2b18233fb4306a705471a7271c018ce0ff7dd754,FEI,FEI-TRIBE 3000 60,1.0205766496225233
0xc8d1b4c102293736b0c43eab0eec4936733030b7,WETH,⚗️-WETH 10000 200,1.0140631476570812
0xc8d1b4c102293736b0c43eab0eec4936733030b7,⚗️,⚗️-WETH 10000 200,1.0140631476570812
0x8181bf635957e37aa25320b3299285bf942cd141,USDT,USDC-USDT 500 10,1.0128182019415788
0x8181bf635957e37aa25320b3299285bf942cd141,USDC,USDC-USDT 500 10,1.0128182019415788
0x54e4a00695b820052c2cbc21d26e07abf3d55e49,UNI,UNI-WETH 3000 60,1.0093207218277258
0x54e4a00695b820052c2cbc21d26e07abf3d55e49,WETH,UNI-WETH 3000 60,1.0093207218277258
0xdb480ae4ee0b6fd541919da15f87dbc9be233b8d,AMPL,WETH-AMPL 3000 60,1.0086691682625888
0xdb480ae4ee0b6fd541919da15f87dbc9be233b8d,WETH,WETH-AMPL 3000 60,1.0086691682625888
0x862800cda03003c1972df807ef5db24328c14bce,DAI,DAI-USDT 500 10,1.0075741859901628
0x862800cda03003c1972df807ef5db24328c14bce,USDT,DAI-USDT 500 10,1.0075741859901628
0x658480540eb1d2056897e45f66a858abfa08d2d1,DAI,DAI-UBI 3000 60,1.0073160719239136
0x658480540eb1d2056897e45f66a858abfa08d2d1,UBI,DAI-UBI 3000 60,1.0073160719239136
0x8bf84d7b0576c7e7192a1412fde239902eda6e4f,WETH,UNI-WETH 10000 200,1.006588762738876
0x8bf84d7b0576c7e7192a1412fde239902eda6e4f,UNI,UNI-WETH 10000 200,1.006588762738876
0xcbfb423d668f848866427089e8527474dbbe4a58,USDT,USDC-USDT 500 10,0.998883140559857
0xcbfb423d668f848866427089e8527474dbbe4a58,USDC,USDC-USDT 500 10,0.998883140559857
0x2bd756bde33ba2c01c24a92ed6f5fe727008da59,WETH,MANA-WETH 3000 60,0.9988145010102484
0x2bd756bde33ba2c01c24a92ed6f5fe727008da59,MANA,MANA-WETH 3000 60,0.9988145010102484
0x8700b87c2a053bde8cdc84d5078b4ae47c127feb,renDOGE,renDOGE-WETH 3000 60,0.9984377651618908
0x8700b87c2a053bde8cdc84d5078b4ae47c127feb,WETH,renDOGE-WETH 3000 60,0.9984377651618908
0xf7119fb65454f143e5cf36ded849bffe60ffbf23,UNI,UNI-WETH 3000 60,0.994004398378647
0xf7119fb65454f143e5cf36ded849bffe60ffbf23,WETH,UNI-WETH 3000 60,0.994004398378647
0x1bd0c1ab6f2058f4f309dfbd5bc699dcbf6609b0,USDT,WETH-USDT 500 10,0.984015903579675
0x1bd0c1ab6f2058f4f309dfbd5bc699dcbf6609b0,WETH,WETH-USDT 500 10,0.984015903579675
0x070c26aa87d41efafbfa538f9ec908a16e2085dd,WETH,UNI-WETH 3000 60,0.9813097302172369
0x070c26aa87d41efafbfa538f9ec908a16e2085dd,UNI,UNI-WETH 3000 60,0.9813097302172369
0xc141c422f1f3ecef75ee76b9117d1e44c4a1ecd9,WETH,UNI-WETH 3000 60,0.9793283494851884
0xc141c422f1f3ecef75ee76b9117d1e44c4a1ecd9,UNI,UNI-WETH 3000 60,0.9793283494851884
0xc397ffa9377a94a784795e1c5b9575cba2fd9b0f,WETH,UNI-WETH 500 10,0.9789117919909945
0xc397ffa9377a94a784795e1c5b9575cba2fd9b0f,UNI,UNI-WETH 500 10,0.9789117919909945
0x75e756f89db9996ea8d64660a2deeda576e7f442,USDT,WETH-USDT 500 10,0.974544970344718
0x75e756f89db9996ea8d64660a2deeda576e7f442,WETH,WETH-USDT 500 10,0.974544970344718
0xbec8467995296c2ee7d896829338a4134d7c718e,USDC,USDC-USDT 500 10,0.9613338568115569
0xbec8467995296c2ee7d896829338a4134d7c718e,USDT,USDC-USDT 500 10,0.9613338568115569
0x4b70cc88d14529e9ccf16e4004dc011f35ce4f56,USDC,USDC-USDT 500 10,0.9580570157435777
0x4b70cc88d14529e9ccf16e4004dc011f35ce4f56,USDT,USDC-USDT 500 10,0.9580570157435777
0x89ecadb55b2cf9a03ec6360538fbc5172209d6cd,USDC,USDC-USDT 500 10,0.9528796122761453
0x89ecadb55b2cf9a03ec6360538fbc5172209d6cd,USDT,USDC-USDT 500 10,0.9528796122761453
0xe66b290105f73dd5f38b25c7d4c86d2c5e5a37be,UNI,UNI-WETH 3000 60,0.9446770677343715
0xe66b290105f73dd5f38b25c7d4c86d2c5e5a37be,WETH,UNI-WETH 3000 60,0.9446770677343715
0xe1b6f7e98c7be22f0c39fe0478cb64e3a923f93c,USDT,USDC-USDT 500 10,0.9440790594981447
0xe1b6f7e98c7be22f0c39fe0478cb64e3a923f93c,USDC,USDC-USDT 500 10,0.9440790594981447
0xdaf9fa2fed9f792776b08f9d9e9394504ca94ab4,WETH,UNI-WETH 3000 60,0.9435543439522972
0xdaf9fa2fed9f792776b08f9d9e9394504ca94ab4,UNI,UNI-WETH 3000 60,0.9435543439522972
0x8a3f8119f347d7806bf6f4aa5009baeabce17309,UNI,UNI-WETH 3000 60,0.9428891307227192
0x8a3f8119f347d7806bf6f4aa5009baeabce17309,WETH,UNI-WETH 3000 60,0.9428891307227192
0x760c784046f2a5b13bdec9fc00e5b4b31962ec66,WETH,USDC-WETH 3000 60,0.9296130324557286
0x760c784046f2a5b13bdec9fc00e5b4b31962ec66,USDC,USDC-WETH 3000 60,0.9296130324557286
0xc1dd65aa481fcfa7be80fa6cb6d2fab8878cb04f,USDT,USDC-USDT 500 10,0.9285741926836071
0xc1dd65aa481fcfa7be80fa6cb6d2fab8878cb04f,USDC,USDC-USDT 500 10,0.9285741926836071
0x5f465c1a3e5b6da0be38463f7917b6ab4c80bd00,UNI,UNI-WETH 3000 60,0.926408520797705
0x5f465c1a3e5b6da0be38463f7917b6ab4c80bd00,WETH,UNI-WETH 3000 60,0.926408520797705
0xf870e9f2958166df0536961fb7687616d31f20a7,LINK,LINK-WETH 3000 60,0.9190425879261978
0xf870e9f2958166df0536961fb7687616d31f20a7,WETH,LINK-WETH 3000 60,0.9190425879261978
0x2e1d374fc187a4049e848918d800347827f350a7,USDT,WETH-USDT 500 10,0.9173304612649683
0x2e1d374fc187a4049e848918d800347827f350a7,WETH,WETH-USDT 500 10,0.9173304612649683
0x38692e3b8a6b2e17bb0fdfedcb0fbe3a746e8f2d,DAI,DAI-WETH 3000 60,0.9129738038630095
0x38692e3b8a6b2e17bb0fdfedcb0fbe3a746e8f2d,WETH,DAI-WETH 3000 60,0.9129738038630095
0xec30fe2b93f2f3bfa9a75cde9bc7cc466534ca2b,WETH,WETH-SKKU 3000 60,0.9126319570146993
0xec30fe2b93f2f3bfa9a75cde9bc7cc466534ca2b,SKKU,WETH-SKKU 3000 60,0.9126319570146993
0x46c4ca15f82b58b32afbcc1ce0f48c17d45b09b2,WETH,ETH2x-FLI-WETH 3000 60,0.9125436512985143
0x46c4ca15f82b58b32afbcc1ce0f48c17d45b09b2,ETH2x-FLI,ETH2x-FLI-WETH 3000 60,0.9125436512985143
0x02796adc9e9ebc30893c13a78d5691467b866bfb,WETH,UNI-WETH 3000 60,0.9119838021027982
0x02796adc9e9ebc30893c13a78d5691467b866bfb,UNI,UNI-WETH 3000 60,0.9119838021027982
0xf208052fad8b1da9ad5f58a654b18899e842ec5b,UNI,UNI-WETH 3000 60,0.9111291553486797
0xf208052fad8b1da9ad5f58a654b18899e842ec5b,WETH,UNI-WETH 3000 60,0.9111291553486797
0xc0e32424a8c5f1de03210f82b8e6b44b4d49a435,MATIC,MATIC-WETH 10000 200,0.908122207653168
0xc0e32424a8c5f1de03210f82b8e6b44b4d49a435,WETH,MATIC-WETH 10000 200,0.908122207653168
0xe8eb81b1bc26ad5bbe39b20ecdd1618ff3d9fe84,USDC,FEI-USDC 3000 60,0.8975083131912063
0xe8eb81b1bc26ad5bbe39b20ecdd1618ff3d9fe84,FEI,FEI-USDC 3000 60,0.8975083131912063
0xc1c8d1f003d100208ed266685d5301f73cd11d79,WETH,UNI-WETH 3000 60,0.8937213255451353
0xc1c8d1f003d100208ed266685d5301f73cd11d79,UNI,UNI-WETH 3000 60,0.8937213255451353
0x0ac48977074e7355e09809c80e4f411d446d063c,RAI,RAI-DAI 500 10,0.8879429112063777
0x0ac48977074e7355e09809c80e4f411d446d063c,DAI,RAI-DAI 500 10,0.8879429112063777
0xbe6daeff41a51880f5dda20c19dac27eb6837310,DAI,DAI-USDC 500 10,0.8829566714804562
0xbe6daeff41a51880f5dda20c19dac27eb6837310,USDC,DAI-USDC 500 10,0.8829566714804562
0x1c1ace6bb2228c9dc96215ad4226654dbc6d711e,WETH,UNI-WETH 3000 60,0.8805283591022177
0x1c1ace6bb2228c9dc96215ad4226654dbc6d711e,UNI,UNI-WETH 3000 60,0.8805283591022177
0x177f12d47c58dc69476d7032da6eff9d38b9bd7d,UNI,UNI-WETH 3000 60,0.8762926175694334
0x177f12d47c58dc69476d7032da6eff9d38b9bd7d,WETH,UNI-WETH 3000 60,0.8762926175694334
0x0263c008ae1f84ff6ec1f7b041775a22831e8d31,USDT,DAI-USDT 500 10,0.8629064910566289
0x0263c008ae1f84ff6ec1f7b041775a22831e8d31,DAI,DAI-USDT 500 10,0.8629064910566289
0x478739ea730bcf17d524a149e9f49b5f2f082e9e,WETH,BIRD-WETH 10000 200,0.8529375590777988
0x478739ea730bcf17d524a149e9f49b5f2f082e9e,BIRD,BIRD-WETH 10000 200,0.8529375590777988
0x22e268b2fbae1f16cb2fce97e099346fb90792ee,WETH,WETH-FCL 3000 60,0.8504432421360345
0x22e268b2fbae1f16cb2fce97e099346fb90792ee,FCL,WETH-FCL 3000 60,0.8504432421360345
0x19f5a070db92dd03dd92d0d1081d549d738893b9,WETH,UNI-WETH 3000 60,0.8479268909117122
0x19f5a070db92dd03dd92d0d1081d549d738893b9,UNI,UNI-WETH 3000 60,0.8479268909117122
0x19e6605fb0ed8ab6fbc3cad3df6ee2ab0496feb1,UNI,UNI-WETH 3000 60,0.8478088576863427
0x19e6605fb0ed8ab6fbc3cad3df6ee2ab0496feb1,WETH,UNI-WETH 3000 60,0.8478088576863427
0x6767a7296ea3bde8c01a1678e0ba3beb2917cc80,UNI,UNI-WETH 3000 60,0.8425098506000408
0x6767a7296ea3bde8c01a1678e0ba3beb2917cc80,WETH,UNI-WETH 3000 60,0.8425098506000408
0xe1fdc905ff3fc240ddc95a5a3c23a633b81301cc,USDT,WETH-USDT 3000 60,0.8290239346925442
0xe1fdc905ff3fc240ddc95a5a3c23a633b81301cc,WETH,WETH-USDT 3000 60,0.8290239346925442
0xc99d1e7a564f31198152b08d62119704f8ec4679,OVR,OVR-WETH 10000 200,0.8257427438613183
0xc99d1e7a564f31198152b08d62119704f8ec4679,WETH,OVR-WETH 10000 200,0.8257427438613183
0xc3a7a307c94ad2a785a3a269d68c56d48c7f6dad,WETH,UNI-WETH 10000 200,0.8200761483915611
0xc3a7a307c94ad2a785a3a269d68c56d48c7f6dad,UNI,UNI-WETH 10000 200,0.8200761483915611
0x9c19503c62b533b690aa4928c0dd75d4c0b02590,QUICK,QUICK-WETH 3000 60,0.8177674349992236
0x9c19503c62b533b690aa4928c0dd75d4c0b02590,WETH,QUICK-WETH 3000 60,0.8177674349992236
0xaabdffdb72fc8e8a21019968525889aa687721b1,UNI,UNI-WETH 3000 60,0.8140454440035452
0xaabdffdb72fc8e8a21019968525889aa687721b1,WETH,UNI-WETH 3000 60,0.8140454440035452
0x04d270fe3750d680ca5e8df4a4b000455d631b4a,DAI,DAI-USDC 500 10,0.8105134962946172
0x04d270fe3750d680ca5e8df4a4b000455d631b4a,USDC,DAI-USDC 500 10,0.8105134962946172
0x285351dc7737220e12c8dcf68854db9a240b62e2,WETH,WETH-TTX 3000 60,0.8086717346705466
0x285351dc7737220e12c8dcf68854db9a240b62e2,TTX,WETH-TTX 3000 60,0.8086717346705466
0x4fe23e87d977ea6484b01915ccd2746335e55dfc,DAI,DAI-USDC 500 10,0.8051138485578592
0x4fe23e87d977ea6484b01915ccd2746335e55dfc,USDC,DAI-USDC 500 10,0.8051138485578592
0x86cebe423d226695fed7a09fc745cb5ca68de825,WETH,WBTC-WETH 3000 60,0.8050402493275517
0x86cebe423d226695fed7a09fc745cb5ca68de825,WBTC,WBTC-WETH 3000 60,0.8050402493275517
0xf79e98ebbaa36771df0b8434d58f619a4653e22f,WETH,NEXO-WETH 3000 60,0.8037808648893858
0xf79e98ebbaa36771df0b8434d58f619a4653e22f,NEXO,NEXO-WETH 3000 60,0.8037808648893858
0xd588cce86ed29e9deb4ca4377d5c52743bd63fad,WETH,UNI-WETH 3000 60,0.7982977538378986
0xd588cce86ed29e9deb4ca4377d5c52743bd63fad,UNI,UNI-WETH 3000 60,0.7982977538378986
0x53a3aebf64ce8cab72b0502a58879e633da85611,HEX,HEX-USDC 3000 60,0.7967955487423602
0x53a3aebf64ce8cab72b0502a58879e633da85611,USDC,HEX-USDC 3000 60,0.7967955487423602
0x467f6cff9f8cd4fbd7f78d9b8dc8eb2456e8986e,WETH,WETH-USDT 3000 60,0.7797180825144593
0x467f6cff9f8cd4fbd7f78d9b8dc8eb2456e8986e,USDT,WETH-USDT 3000 60,0.7797180825144593
0x8df2e29e4ebf33d16793a915e4037e35cd6d0bdb,WETH,DAI-WETH 500 10,0.7789451429240799
0x8df2e29e4ebf33d16793a915e4037e35cd6d0bdb,DAI,DAI-WETH 500 10,0.7789451429240799
0xbf85ef4216340eb5cd3c57b550aae7a2712d48d2,USDC,USDC-USDT 500 10,0.7756431039015772
0xbf85ef4216340eb5cd3c57b550aae7a2712d48d2,USDT,USDC-USDT 500 10,0.7756431039015772
0x5977f632e05e54d3f25de3725737ffed9a1a7e64,UNI,UNI-WETH 3000 60,0.768258593244164
0x5977f632e05e54d3f25de3725737ffed9a1a7e64,WETH,UNI-WETH 3000 60,0.768258593244164
0xef9190ef98a1ac87880d126cc2c0519aa94ac7ac,WETH,COMP-WETH 3000 60,0.7650803934136129
0xef9190ef98a1ac87880d126cc2c0519aa94ac7ac,COMP,COMP-WETH 3000 60,0.7650803934136129
0xb247a77d45b9afd9e1d125891fbe932ed4132e55,WETH,XTK-WETH 3000 60,0.7640855686683015
0xb247a77d45b9afd9e1d125891fbe932ed4132e55,XTK,XTK-WETH 3000 60,0.7640855686683015
0xe74eb963df69209454b2eb933e9370abc054b688,AAVE,AAVE-WETH 3000 60,0.7614970083938724
0xe74eb963df69209454b2eb933e9370abc054b688,WETH,AAVE-WETH 3000 60,0.7614970083938724
0xa8859fb1083c8f2ac7795141b1bdf4f21af93915,SUSHI,UNI-SUSHI 3000 60,0.7568902920392564
0xa8859fb1083c8f2ac7795141b1bdf4f21af93915,UNI,UNI-SUSHI 3000 60,0.7568902920392564
0x7005ad99a0cde42e339e3102c6620c4e83fbedba,DAI,DAI-USDC 500 10,0.748585992972169
0x7005ad99a0cde42e339e3102c6620c4e83fbedba,USDC,DAI-USDC 500 10,0.748585992972169
0xa75ea297fda4c3a11f600d284d1934e0140f34eb,USDT,USDC-USDT 500 10,0.744264175402882
0xa75ea297fda4c3a11f600d284d1934e0140f34eb,USDC,USDC-USDT 500 10,0.744264175402882
0x7962765d06ed368326ffe3dc2078491f26538fed,USDC,USDC-USDT 500 10,0.7438131697981597
0x7962765d06ed368326ffe3dc2078491f26538fed,USDT,USDC-USDT 500 10,0.7438131697981597
0x08e17c7912e48ac5ec61399a05a362ad64963db8,USDC,DAI-USDC 500 10,0.7394251986019172
0x08e17c7912e48ac5ec61399a05a362ad64963db8,DAI,DAI-USDC 500 10,0.7394251986019172
0x249b813e57621c871cc1211542340886ff9eed83,WETH,SXP-WETH 3000 60,0.7376499896034112
0x249b813e57621c871cc1211542340886ff9eed83,SXP,SXP-WETH 3000 60,0.7376499896034112
0xa75ea297fda4c3a11f600d284d1934e0140f34eb,WETH,WETH-USDT 3000 60,0.7287133517383618
0xa75ea297fda4c3a11f600d284d1934e0140f34eb,USDT,WETH-USDT 3000 60,0.7287133517383618
0xdc5f094b02f03795a342da297b4d4fed410d7b95,USDT,USDC-USDT 500 10,0.7278426875472566
0xdc5f094b02f03795a342da297b4d4fed410d7b95,USDC,USDC-USDT 500 10,0.7278426875472566
0xe6689206a0ae9ab74a9dc632f25636532d303232,WETH,USDC-WETH 500 10,0.7236334283670224
0xe6689206a0ae9ab74a9dc632f25636532d303232,USDC,USDC-WETH 500 10,0.7236334283670224
0x6fa76f9947fb4e79e726641e049197848f144323,USDT,USDC-USDT 500 10,0.7203980208364281
0x6fa76f9947fb4e79e726641e049197848f144323,USDC,USDC-USDT 500 10,0.7203980208364281
0x75e7e460f90298ba1f0a4dff4c32b9e068fc6791,WETH,UNI-WETH 3000 60,0.7189765741311368
0x75e7e460f90298ba1f0a4dff4c32b9e068fc6791,UNI,UNI-WETH 3000 60,0.7189765741311368
0x3ff13203281ea4a656d0cebf454039b4b1e2fa9c,WETH,WETH-TRU 10000 200,0.712665418378248
0x3ff13203281ea4a656d0cebf454039b4b1e2fa9c,TRU,WETH-TRU 10000 200,0.712665418378248
0x49950db0154a2687feedc63550f4150908260980,USDT,FORTH-USDT 3000 60,0.7123787679407921
0x49950db0154a2687feedc63550f4150908260980,FORTH,FORTH-USDT 3000 60,0.7123787679407921
0x124805c137dedee69654bf6c9b622e8694fe0130,USDT,USDC-USDT 500 10,0.7096876815076648
